year,unique_id,response_id,interview_start,interview_end,source,postcode,NRM verified,NRM code,age,gender,describe_reef1,describe_reef2,describe_reef3,visited_reef,visit_freq,rec_jetskiown_7cat,rec_jetskihired_7cat,rec_boatingown_7cat,rec_boatinghire_7cat,rec_fishingoffshore_cat,rec_fishingonshore_7cat,rec_nonmotorown_7cat,rec_nonmotorhire_7cat,rec_inwater_7cat,rec_islandvisit_7cat,rec_beachvisit_7cat,rec_wildlife_7cat,rec_research_7cat,rec_cultural_7cat,rec_community_7cat,GBR_rec,GBR_phys,GBR_unwind,GBR_social,GBR_nature,GBR_recreation,GBR_wellbeing,actions_helpGBR,actions_helpGBR_open,GBRbp_advocacyfish,GBRbp_rubbish,GBRbp_app,GBRbp_report,values_biodiversity,values_exist,values_bequest,values_icon,values_recognition,values_provision,values_science,values_indigenous,values_heritage,values_spiritual,values_economy,values_social,values_recreation,values_nature,threat1,threat2,threat3,threat_cots,threat_fishing,threat_runoff,threat_rubbish,threat_cc,threat_tourism,threat_devt,threat_ports,threat_mining,threat_popn,threat_mgmt,threat_weather,threat_heatwaves,threat_bleaching,cc_belief,inter_zoning,inter_fishclosures,inter_culling,inter_coralrestore,inter_citizen,inter_coastrestore,inter_islandrestore,inter_illfish,inter_coraladapt,inter_water,inter_rubbish,inter_indig,inter_rec,inter_carbon,inter_fishing,desc_norm,shared_resp,moral_oblig,pers_diff,procedural_knowl,general_motivation,support_rules,society_oblig,injunc_norm,steward_identity,steward_respect,dm_understanding,dm_procfair,dm_distfair,dm_equity,trust_dm,sat_mgmt,benefit_mgmt,pride_mgmt,resp_dcceew,resp_aims,resp_detsi,resp_gbrmpa,resp_council,resp_dpi,resp_dk,priority_fish,priority_lowimpact,priority_TO,priority_supply,priority_jobs,priority_recfishing,attach_love,attach_meaning,attach_GBR,attach_depend,place_identity,pride,GBRh_change,hope,sad,aesthetics,GBRh_overall,trust_reefscience,reef_fatigue,GBR_income,GBR_business,impact_desire,impact_finance,impact_lifestyle,impact_wellbeing,impact_grief,trust_ausgov,trust_reeftrust,trust_qldgov,trust_rwqp,trust_council,trust_family,trust_colleagues,trust_gbrmpa,trust_science,trust_ausngo,trust_paper,trust_tv,trust_citizen,trust_socials,qld_years,atsi,educ,emp_status,sector,ag_commodity1,ag_commodity2,ag_commodity3,ag_commodity4,ag_commodity5,ag_commodity_other,ag_commodity_open,ag_participation,ag_program1,ag_program2,ag_program3,ag_program4,ag_program5,ag_program_other,ag_program_dk,ag_program_open,ag_noprogram,dist_beach,endcomment,intdur,Distance to Coast (km)
5,251758,4451,2025-11-24T04:10:00Z,2025-11-24T04:48:00Z,2,4670,Burnett Mary,6,60,2,very special place,worldwide recognition,underwater safe  sanctuary for marine life,1,7,1,1,2,3,1,1,4,1,3,3,6,7,2,2,2,6,10,10,10,10,10,10,3,"work with local landcare to encourage native plantings near the shore and inlets, constant (sadly unsuccessful) communication with council to create stronger local regulations regarding stormwater runoff .  constantly request council STOP using poisons near waterways and parks.  request council mandate better water retention in development /construction sites to midigate dirt from burying our coastal reefs.  ask state and federal officals to create larger shore reef green zones to stop spear fishing along our coasts. request from ergon and neighbors less light pollution along our shores to protect turtles",5,5,1,3,10,10,8,10,10,6,10,7,7,10,10,10,10,10,"uncontrolled development of our coast without adequate protection from pollution, runnoff, light pollution.","allowing marine vessels to anchor.  we should provide mooring buoys for boats, kayaks etc so coral reefs are protected.","stop the manipulation by man of the natural changes to our coastline, rivers and inlets.",9,4,5,5,4,3,5,4,4,5,5,3,5,5,5,10,10,6,6,10,10,6,10,6,10,10,6,10,7,10,5,10,10,6,10,10,6,10,5,10,10,6,99,99,99,99,99,99,7,NA,NA,3,1,2,NA,0,2,1,NA,3,NA,NA,10,10,10,10,6,10,1,5,8,6,4,8,1,1,NA,7,1,8,6,10,6,99,6,6,1,99,6,8,10,7,5,6,7,5,5,1,3,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,"Please protect our beaches and waterways from the drastic need to over populate this area all for greed.  coastal realestate is growing unchecked and the residual effects of this development will be costly to our environment and ultimately the citizens of Australia. local councils (Bundaberg, Hervey Bay) DO NOT care about the environment. all they care about is MONEY.",38.2667,9.6
5,251759,4517,2025-11-24T08:09:00Z,2025-11-24T08:26:00Z,2,4703,Fitzroy,5,58,1,Beauty,Pristine,Clean,1,7,1,1,6,1,4,1,6,1,4,4,6,7,1,1,2,10,10,10,8,10,8,10,3,Clean up and removal of rubbish,5,5,3,5,10,10,7,7,7,7,7,3,7,7,10,7,7,10,Overfishing,Pollution,Politics,4,4,4,4,2,3,3,3,4,3,5,2,2,2,3,7,7,10,8,7,7,7,8,7,7,9,5,7,7,9,5,8,7,3,9,8,8,9,7,7,4,99,5,99,6,6,7,5,7,3,NA,2,1,NA,NA,0,1,2,NA,NA,NA,3,10,9,9,5,7,7,3,8,2,10,7,4,4,3,5,5,8,5,6,8,3,7,2,5,1,6,5,6,8,3,1,1,6,1,5,1,5,1,21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,16.8833,5.35
5,251760,4546,2025-11-24T09:04:00Z,2025-11-24T09:27:00Z,2,4811,Burdekin,3,62,1,Iconic,Unique,World class,1,7,6,7,7,2,3,1,1,1,2,2,7,7,6,1,2,8,8,8,8,9,9,9,2,Marine animal reports.,3,5,3,2,10,9,8,10,9,9,9,8,9,9,10,9,10,9,Climate change,Mining,Pollution,2,3,3,4,5,1,3,3,4,3,3,3,3,3,1,8,9,7,7,8,8,7,8,7,6,8,8,6,9,8,5,7,8,3,8,8,8,7,6,6,6,6,4,5,5,8,5,8,7,2,NA,NA,1,NA,3,0,1,3,NA,2,NA,NA,9,9,9,9,9,8,1,9,3,9,8,6,4,4,5,6,4,8,8,8,6,5,6,99,99,6,6,7,7,5,5,6,7,1,50,1,7,1,18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,Clear messaging from science. Retotic and generalisations have a negitive impact on trust.. develop positive messaging about the reef as well as impacts,22.75,16.25
5,251761,4574,2025-11-24T10:21:00Z,2025-11-24T10:35:00Z,2,4871,Wet Tropics,2,67,1,Diving,Beautiful,Not what it was,1,7,1,1,1,7,2,1,1,1,7,1,3,3,4,1,5,7,9,9,7,9,9,9,3,Cleanups,4,5,5,3,9,9,7,9,9,8,9,5,9,8,9,7,9,10,People,Climate change,Pollution,4,4,4,4,4,2,4,4,3,4,4,4,4,4,1,10,10,8,8,8,10,8,10,6,10,10,3,10,10,10,7,10,10,2,9,8,9,10,5,6,7,8,5,6,5,6,3,7,4,1,NA,2,3,NA,NA,0,1,2,NA,3,NA,NA,9,8,9,9,3,6,1,7,8,8,6,5,6,3,1,9,9,9,9,7,6,5,4,5,6,7,8,6,7,7,3,2,8,1,20,1,7,1,18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,Too long,13.8667,111.08
5,251762,4583,2025-11-24T11:01:00Z,2025-11-24T12:11:00Z,2,4703,Fitzroy,5,62,2,"An Australian icon shared, protected and part of all Australian cultural heritage for all Australians to be connected to and proud.",Stunning,Australian icon,1,3,1,1,2,1,2,2,2,1,2,1,3,3,1,1,1,8,10,10,10,10,10,10,4,NA,5,5,9,1,10,10,8,10,10,9,7,1,10,9,9,10,10,10,Sediment from overdevelopment and land clearing,Coral bleaching,Crown of Thorns,5,4,5,4,2,3,5,3,3,5,4,3,3,5,3,6,6,10,5,10,10,6,10,7,10,10,1,7,1,10,7,10,10,7,10,6,10,10,10,99,6,9,1,4,10,6,6,7,5,NA,1,NA,2,NA,3,0,1,2,NA,NA,NA,3,7,10,10,10,10,10,2,10,7,10,8,8,8,1,NA,8,2,10,10,10,1,5,1,3,1,8,99,5,4,5,1,1,4,1,4,1,4,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,GBR is importantl culturally and also spiritually for many Australians not just Traditional Owners. They should not get priority over any other Australian citizens.  This movement by the current Australian Government is divisive.  All Australian citizens should have equal ownership and are all custodians of the future of the GBR.,69.4333,5.35
5,251763,4584,2025-11-24T11:04:00Z,2025-11-24T11:25:00Z,2,4703,Fitzroy,5,31,1,Great Natural Wonder of the world,Marine National park,Best fishing destination in the world,1,6,1,1,5,2,5,4,1,1,2,4,5,5,1,1,2,10,10,10,10,10,10,10,2,Any time I see rubbish I always pick it up. My family implements a lower bag limit upon ourselves for species we deem to be higher at-risk for popular species. If we see any wrong doing we report it,4,5,1,3,10,10,5,10,10,10,10,1,10,5,10,10,10,10,Fishing pressure from foreign vessels,Direct or indirect causes of coral bleaching,Overfishing - rec & commercial,4,5,3,4,4,3,3,3,3,5,3,1,4,5,1,7,9,9,5,9,9,5,9,7,7,8,1,9,4,8,6,8,8,2,8,6,8,7,5,8,7,7,7,8,9,8,7,8,8,NA,3,2,1,NA,NA,0,1,NA,NA,2,NA,3,10,10,10,10,7,10,1,9,5,10,5,8,7,1,NA,7,1,10,7,7,6,6,6,6,4,7,4,8,8,3,2,2,6,6,4,1,3,1,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,21.55,5.35
5,251764,4593,2025-11-24T11:52:00Z,2025-11-24T12:50:00Z,2,4740,Mackay Whitsunday,4,25,1,Shark infested,Shark infestation,Overpopulation of sharks,1,7,1,1,7,1,7,7,1,1,7,5,3,1,1,1,1,9,8,8,7,8,7,8,2,NA,5,5,1,5,8,7,1,8,7,8,8,1,8,5,7,7,10,9,The overpopulation of sharks,NA,In the past five years the amount of turtles I have seen chopped in half because of the over population of sharks,4,2,3,3,1,1,2,2,1,2,5,2,2,2,6,8,9,10,9,7,7,8,8,8,7,7,1,1,1,7,7,7,7,9,7,7,9,7,7,7,6,8,2,7,3,3,3,3,3,NA,2,3,1,NA,NA,0,1,NA,NA,NA,3,2,8,8,10,10,8,8,1,5,10,8,5,2,10,1,NA,10,6,10,9,9,1,6,3,5,3,7,7,7,7,3,1,1,3,1,25,2,1,1,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,58.4667,3.25
5,251765,4598,2025-11-24T11:59:00Z,2025-11-24T12:12:00Z,2,4870,Wet Tropics,2,57,1,Fishing paradise,Scenic beauty,Climate change,1,5,1,1,4,1,4,3,2,1,2,2,3,3,1,1,1,10,10,10,8,9,10,9,4,NA,5,5,9,5,10,8,1,6,5,10,5,1,5,1,6,8,10,7,Climate change,Rubbish,"Pollution from runoff, inadequate sewage treatment",4,3,5,3,5,3,5,3,3,4,5,5,5,5,1,8,10,10,10,8,10,8,10,10,10,10,1,10,10,10,5,9,10,2,9,9,9,10,5,9,99,8,8,8,8,8,8,8,8,NA,2,NA,1,NA,3,0,2,1,NA,NA,NA,3,10,10,10,10,10,10,1,7,10,10,6,10,5,1,NA,10,1,10,10,10,9,99,7,9,5,10,99,10,10,3,1,1,9,1,57,1,5,1,15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,12.95,4.3
5,251766,4638,2025-11-24T14:10:00Z,2025-11-24T14:30:00Z,2,4818,Burdekin,3,28,2,Coral,Tourism,Beautiful,1,2,1,1,1,1,1,1,1,1,1,1,2,2,1,1,1,6,8,8,8,9,9,8,5,"Recycling practices, leave no waste when visiting",2,5,2,1,10,10,10,8,10,7,10,10,7,10,10,10,10,10,Climate change,Irresponsible recreational use,Pollution,9,5,3,5,5,3,4,3,3,3,9,3,9,5,1,10,99,8,7,10,99,7,7,7,7,10,10,10,9,7,6,8,7,3,6,8,8,8,6,5,7,6,8,4,5,8,6,7,7,1,NA,3,2,NA,NA,0,1,2,3,NA,NA,NA,10,7,9,9,5,9,2,6,8,7,3,10,2,1,NA,2,2,9,7,7,10,10,10,10,8,5,9,10,10,7,4,99,6,5,12,1,7,1,18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,20.6,6.87
5,251767,4640,2025-11-24T14:13:00Z,2025-11-24T14:48:00Z,2,4703,Fitzroy,5,50,1,Fish,Beauty,Ecosystem,1,4,1,1,4,3,4,2,2,2,3,3,2,2,1,1,2,7,10,10,10,10,10,10,2,Clean up rubbish,4,4,1,2,10,5,8,7,5,10,6,5,7,4,10,10,10,10,Anchor damage,Over fishing,Ocean pollution,3,4,3,3,2,2,2,3,2,2,2,4,3,2,2,10,2,8,3,6,8,8,10,6,4,7,1,10,2,8,4,10,10,2,9,8,7,10,3,10,7,7,3,3,2,4,3,6,7,NA,NA,3,1,NA,2,0,1,3,NA,NA,NA,2,10,10,10,10,10,5,3,8,1,10,8,1,10,1,NA,3,7,7,6,10,1,99,2,99,1,5,5,3,1,2,4,3,5,3,30,1,4,1,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,35.15,5.35
5,251768,4646,2025-11-24T14:23:00Z,2025-11-24T15:13:00Z,2,4680,Fitzroy,5,35,2,Coral colours,Fish variety,Blue water,1,6,1,1,3,2,3,2,1,1,7,3,7,6,2,1,2,8,8,8,7,8,7,8,1,Pick up rubbish,5,9,9,2,8,8,8,8,8,8,7,6,7,5,8,8,7,8,Floating rubbish that can get washed out to sea from flooding disasters.,Idiots who don't follow the rules.,Ship wrecks that loose cargo. Not that I've heard of any lately. I also don't watch tv!,4,4,3,3,1,2,2,2,1,9,4,3,1,2,4,8,8,8,6,7,6,7,8,6,8,8,5,5,2,6,7,6,5,5,7,6,99,7,99,2,6,6,99,99,4,99,6,5,99,NA,2,NA,1,3,NA,0,1,3,NA,2,NA,NA,8,8,8,8,8,8,4,8,5,8,8,6,6,1,NA,2,5,7,7,6,2,99,99,99,99,7,99,6,99,2,1,1,99,1,60,1,6,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,"Not 1 single person or group or organization is in charge of the world. That belongs to GOD. Everyone needs to get over themselves. I do not watch tv or read magazines/newspapers, because of all the idiots in the world. FB sucks because people think they own the world and can do put up any rubbish they like. And if this is a scam, drop dead.",50.0167,5.43
5,251769,4696,2025-11-24T17:52:00Z,2025-11-24T18:16:00Z,2,4885,Wet Tropics,2,67,1,Largest,Adaptabe,Resilience,1,2,1,1,1,1,1,1,1,1,1,1,2,2,1,1,1,7,7,5,5,7,5,6,4,NA,9,5,1,1,9,9,5,8,9,9,9,5,9,7,9,7,9,8,Rubbish from man,Erosion,Tidal surges,5,2,2,4,1,1,2,2,1,3,2,1,1,2,4,5,7,8,6,5,6,6,5,3,3,7,6,8,1,6,8,5,7,8,5,4,1,5,6,5,3,3,3,2,2,4,5,1,7,NA,2,NA,1,NA,3,0,3,NA,NA,1,NA,2,8,8,6,5,5,7,2,9,2,9,9,3,9,1,NA,1,1,1,1,1,1,3,6,4,2,8,5,5,4,4,1,1,4,1,45,1,4,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,Far to much scaremongering that others like myself have switched off to the over inflated info coming from scieentist.,23.9333,40.22
5,251770,4704,2025-11-24T17:58:00Z,2025-11-24T18:21:00Z,2,4680,Fitzroy,5,51,1,Fishing,Diving,Camping,1,4,1,1,4,1,4,1,1,1,3,2,7,6,1,1,1,10,10,10,8,8,10,10,2,Removed rubbish and fished responsibley,4,5,9,9,10,10,9,8,10,10,8,5,9,8,10,8,10,8,Shark predation on fish stocks,Crown of thorns,Bleaching,5,3,3,4,3,2,3,2,2,3,3,4,4,4,3,10,9,9,8,7,7,7,9,6,6,8,4,8,7,8,7,7,9,4,8,7,10,10,10,9,8,8,7,7,7,8,8,8,8,NA,NA,3,1,NA,2,0,2,NA,NA,3,NA,1,10,10,10,10,10,10,1,7,6,10,7,6,6,1,NA,9,3,9,8,8,7,7,6,6,7,5,5,6,8,4,3,3,7,3,20,1,4,1,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,Sharks have become a huge issue for all fishers,22.55,5.43
5,251771,4713,2025-11-24T18:21:00Z,2025-11-24T18:34:00Z,2,4860,Wet Tropics,2,31,2,Reef,Marine life,Scuba diving,1,7,1,1,4,7,2,1,4,4,3,4,6,7,1,1,3,10,10,10,10,10,10,10,1,Tangaroa Blue beach clean up activities,5,5,4,5,10,10,10,10,10,10,10,10,10,10,10,10,10,10,Coral bleaching,Destructive fishing/tourism practices,Fertiliser and other pollutants,5,2,5,3,5,3,5,4,5,4,4,5,5,5,1,5,8,10,7,8,8,7,5,10,10,10,7,8,10,8,10,10,10,4,10,10,8,10,10,10,8,4,5,5,99,8,99,5,7,NA,3,2,1,NA,NA,0,1,2,NA,NA,NA,3,10,10,10,8,8,10,1,7,7,10,5,8,3,5,5,5,5,10,10,10,1,99,5,8,4,5,5,10,10,7,1,1,8,1,8,1,3,1,11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,12.2,9.11
5,251772,4736,2025-11-24T19:14:00Z,2025-11-24T19:40:00Z,2,4854,Wet Tropics,2,30,1,Amazing fishing and spearfishing,A place to escape and enjoy life,A diverse range of fish,1,6,1,1,6,2,5,4,2,1,4,4,4,5,2,1,2,10,10,10,7,10,10,10,5,Picking up rubbish found in the ocean,5,5,1,1,10,9,8,5,7,10,7,2,10,5,10,7,10,8,Illegal fishing practices mainly on land and in creeks,Professional netting,Rubbish getting in water ways,3,4,2,4,1,2,3,2,3,2,5,3,3,2,4,1,5,8,9,7,5,6,6,4,5,10,3,5,1,7,5,3,6,3,7,7,1,5,5,3,3,3,2,3,3,1,3,5,4,NA,3,NA,1,2,NA,0,3,NA,NA,1,2,NA,9,10,10,10,10,4,2,10,2,8,9,2,10,1,NA,10,2,10,8,7,1,1,1,2,2,5,2,2,1,2,1,1,3,2,30,1,2,1,11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,25.15,15.99
5,251773,4753,2025-11-24T19:37:00Z,2025-11-24T19:50:00Z,2,4810,Burdekin,3,53,2,Amazing,One of the wonders of the world,Out of price range for most Australians,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,6,5,5,8,5,5,4,NA,9,5,9,9,10,10,8,10,9,10,10,8,10,8,5,5,8,10,"Climate change. Heating waters temps, cyclones",Big cruise ships,Ignorance/arrogance of some consumers,5,5,5,5,5,4,4,5,5,5,4,5,5,5,1,10,10,10,10,10,8,9,10,10,8,10,8,8,10,9,9,10,7,3,7,10,10,10,7,6,9,5,10,99,9,7,99,6,6,3,NA,NA,2,NA,1,0,1,NA,2,3,NA,NA,7,8,5,7,10,10,1,5,9,9,4,8,4,1,NA,5,1,2,2,3,5,99,5,99,5,7,7,7,7,7,5,5,7,3,43,1,4,1,18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,12.7167,2.02
5,251774,4776,2025-11-24T20:02:00Z,2025-11-24T20:47:00Z,2,4800,Mackay Whitsunday,4,61,1,"Coral and marine life, amazing.","Exploited, damaged,ireplaceable","Frustration , disbelief",1,7,1,1,3,1,3,2,3,1,4,3,6,7,1,1,3,7,10,10,7,10,10,10,2,"Collect rubbish off beaches, spread native local seeds(casarina etc).",5,4,2,4,10,10,9,10,10,10,10,8,8,10,10,8,7,10,Sea temperature,Pollution,Over fishing,4,5,5,5,5,3,5,4,5,5,4,4,4,5,1,10,10,8,8,8,10,10,10,8,10,10,7,10,10,10,7,10,10,1,10,10,8,10,7,10,6,3,6,6,7,6,6,8,6,3,NA,NA,1,NA,2,0,1,3,NA,2,NA,NA,10,10,10,10,10,10,1,7,10,10,5,8,9,1,NA,7,1,10,10,10,2,99,2,99,3,10,8,6,8,9,4,3,9,3,37,1,3,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,"It is very difficult to police any illegal infringements on the GBR if you don't have the necessary means to do so. Some people just don't care, because there's rarely anyone to stop them. More funding to fisheries etc is badly needed.",45.5,16.55
5,251775,4803,2025-11-24T20:24:00Z,2025-11-24T20:39:00Z,2,4870,Wet Tropics,2,70,2,Beautiful,National Treasure,In danger from climate change,1,6,1,1,1,1,1,1,1,1,1,1,6,6,1,1,2,8,9,9,5,8,7,8,2,Picking up plastics from beaches,9,5,1,2,10,5,10,10,10,10,10,8,8,10,10,6,10,10,Climate change - bleaching,Over fishing,Sediment runoff,5,4,5,4,5,2,5,3,4,3,1,5,5,5,1,8,8,8,9,8,9,9,8,9,10,10,10,8,10,7,7,10,10,2,7,10,9,10,5,10,99,3,8,7,7,9,7,99,8,2,3,NA,1,NA,NA,0,1,2,NA,3,NA,NA,10,10,9,8,8,10,1,5,3,10,1,7,2,1,NA,6,5,8,9,9,9,10,6,9,8,6,6,10,10,9,6,6,8,4,5,1,3,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,15.5167,4.3
5,251776,4809,2025-11-24T20:31:00Z,2025-11-24T21:00:00Z,2,4860,Wet Tropics,2,56,1,Restrictions,Used for green manipulation,Excuse for endless grant monet,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,1,1,1,1,4,NA,5,5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,Dense shoreline population,Constant grant money. Your never going to get positive results because then the money will stop.,"Misinformed masses who think think the GBR is delicate, fragile, and threatened.",1,1,1,2,1,9,2,1,3,4,5,1,1,1,4,1,1,1,1,1,3,1,1,1,1,4,1,1,1,1,2,1,1,10,10,1,1,1,1,1,1,10,1,99,1,1,1,1,99,NA,NA,NA,NA,NA,NA,1,2,NA,NA,1,3,NA,1,1,1,1,1,1,3,10,1,5,10,1,10,1,NA,1,1,1,1,1,1,1,1,1,1,5,99,1,1,1,1,1,1,1,56,1,3,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,"""Reef protection"" has become a self feeding industry and is unable to tell a ""good news story"". Only bad news keeps the ""research"" gravy train running.  The reef has also been put on a social pedestal,  at the expense of all else. And this is wrong.",28.95,9.11
5,251777,4812,2025-11-24T20:35:00Z,2025-11-24T21:18:00Z,3,4870,Wet Tropics,2,44,1,Magical,Tropical,Endangered,1,3,1,1,1,2,1,1,1,1,2,2,2,3,1,1,1,4,9,9,6,8,7,8,4,NA,1,5,1,9,10,10,8,10,10,8,6,9,9,10,10,7,10,10,Climate change,Political inaction,Tourism,9,3,4,9,5,4,4,4,4,3,5,5,5,5,1,10,7,99,10,8,10,9,9,99,10,10,10,10,10,10,2,10,10,3,1,10,99,10,3,5,99,1,4,99,6,99,4,6,7,NA,NA,NA,NA,NA,NA,1,1,2,NA,3,NA,NA,6,7,8,6,3,10,1,3,9,10,3,10,4,1,NA,4,1,4,5,9,4,7,4,99,6,4,3,7,10,99,1,4,9,1,2,1,2,1,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,Where can I find information on gbr conservation programs that I can get involved in?,43.0167,4.3
5,251778,4841,2025-11-24T21:08:00Z,2025-11-24T21:27:00Z,2,4805,Burdekin,3,48,2,Coral,Bleached,Vast,1,7,1,1,3,2,1,1,2,2,6,3,7,7,1,2,1,6,10,6,4,9,10,9,4,NA,5,5,1,9,9,5,4,7,4,8,10,3,7,5,5,4,7,8,Poorly run volunteer research programs,Poorly signed and protected areas for walk-in reefs,Boats,5,4,3,5,3,3,3,5,3,3,5,3,5,5,1,8,5,10,10,10,8,10,7,10,6,10,2,9,5,9,8,10,10,5,5,10,10,10,1,10,10,6,99,1,2,2,2,7,2,NA,3,2,1,NA,NA,0,2,1,NA,NA,3,NA,9,9,10,9,5,7,1,3,7,9,3,4,5,1,NA,10,1,8,5,9,2,6,2,4,4,99,99,6,7,2,2,3,99,5,3,1,5,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,"Would love to volunteer, I snorkel many times a week but the opportunities in Bowen to help are non existent. We were told just to take photos and monitor.",18.8833,8.49
5,251780,4845,2025-11-24T21:13:00Z,2025-11-24T21:32:00Z,2,4800,Mackay Whitsunday,4,71,1,Fishing,Coral,Tourism,1,7,1,1,3,1,4,4,2,1,1,2,6,6,1,1,1,5,1,1,1,1,9,1,4,NA,1,5,1,1,10,1,2,8,5,10,5,1,3,1,10,1,10,8,Cyclones,Crown of thorns,Poor fisheries management,5,2,2,3,1,1,3,1,1,2,5,5,3,2,4,1,3,10,8,5,6,4,3,7,4,9,1,3,1,3,3,2,3,8,10,4,3,1,3,1,99,7,3,99,5,99,10,2,3,NA,NA,NA,3,2,1,0,3,NA,NA,1,NA,2,3,4,7,4,1,1,3,10,1,5,10,1,10,2,1,1,2,8,1,1,99,99,4,99,5,2,4,6,3,3,1,1,7,5,44,1,4,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,18.75,16.55
5,251781,4854,2025-11-24T21:38:00Z,2025-11-24T21:57:00Z,2,4870,Wet Tropics,2,47,2,Home,Work,Happy place,1,5,1,1,5,2,5,2,2,1,4,4,2,5,3,2,2,9,9,9,9,9,9,9,1,Work for QPWS Marine Parks,5,5,2,3,10,9,8,7,9,8,8,8,9,6,9,7,8,9,Climate Change,Water Quality,Coastal Development,3,3,4,3,5,1,4,3,1,4,3,4,5,5,1,10,6,6,3,3,5,7,9,5,10,6,8,8,10,6,6,6,7,4,9,8,9,7,5,7,8,9,6,4,6,2,4,9,7,NA,NA,1,2,NA,3,0,1,2,NA,3,NA,NA,9,9,9,9,9,9,1,4,9,8,4,7,4,5,3,4,9,9,9,9,4,2,5,5,2,2,6,5,6,5,2,4,2,1,22,1,7,1,15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,Hi Matt from Nicole,18.65,4.3
5,251782,4862,2025-11-24T21:53:00Z,2025-11-24T22:20:00Z,2,4810,Burdekin,3,51,1,Pristine snorkeling and great fishing,Coral bleaching,Protected,1,4,1,1,4,2,4,3,3,2,3,2,4,1,1,1,2,9,10,10,10,9,10,10,2,We pick up rubbish on remote beaches and any found in water.Always return undersize  fish in best possible condition quickly.,5,5,1,2,10,10,10,10,10,10,10,7,9,8,10,10,10,10,Over fishing,Foreign illegal fishing,Chemical run off/ micro plastics,2,5,4,3,3,1,3,3,3,3,4,3,3,3,3,10,8,7,8,8,8,7,10,7,9,10,6,8,6,8,10,10,10,1,10,10,10,10,9,10,9,9,9,9,9,9,9,9,9,NA,2,NA,1,NA,3,0,NA,2,NA,1,3,NA,10,10,10,10,10,10,2,10,4,10,8,8,5,1,NA,10,2,10,10,10,5,8,4,8,4,8,8,9,10,6,5,5,9,2,51,2,4,1,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,"I believe sharks populations have increased significantly particularly bull sharks.I would think in the near future, a culling program or fishing period could be trialed until numbers are in proportion.",26.9333,2.02
